Time,Setpoint Zone-1,Return Zone-1,Discharge Zone-1,Coil Zone-1,Op Mode Zone-1,Ambient,Spare-1,Setpoint Zone-2,Return Zone-2,Discharge Zone-2,Coil Zone-2,Spare-2,Op Mode Zone-2,Spare-3,Unit Operating Mode,
6/17/2011 03:20,	3,	4.1,	3.7,	3.4,	Heat,	10.9,	-----,	1,	3.9,	3.9,	5.5,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 03:22,	Zone-1 Op Mode:  Cool
6/17/2011 03:25,	3,	3.8,	-1.8,	-1.5,	Cool,	12.1,	-----,	1,	3.9,	3.8,	5.4,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 03:30,	3,	3.1,	-5,	-5.6,	Cool,	12.4,	-----,	1,	3.8,	3.3,	5.1,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 03:30,	Zone-1 Op Mode:  Heat
6/17/2011 03:35,	3,	3.3,	1.4,	0.8,	Heat,	11.6,	-----,	1,	3.7,	3.1,	4.9,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 03:40,	3,	3.6,	2.9,	2.7,	Heat,	11.1,	-----,	1,	3.6,	3.2,	4.9,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 03:45,	3,	3.7,	3.3,	3,	Heat,	11.3,	-----,	1,	3.6,	3.4,	5,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 03:50,	3,	3.8,	3.5,	3.2,	Heat,	11.3,	-----,	1,	3.6,	3.5,	5,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 03:55,	3,	3.8,	3.5,	3.2,	Heat,	11.2,	-----,	1,	3.6,	3.6,	5.1,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 04:00,	3,	3.9,	3.5,	3.2,	Heat,	11.4,	-----,	1,	3.7,	3.6,	5.2,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 04:05,	3,	3.9,	3.6,	3.3,	Heat,	11.4,	-----,	1,	3.7,	3.7,	5.2,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 04:10,	3,	3.9,	3.6,	3.3,	Heat,	11.4,	-----,	1,	3.7,	3.7,	5.2,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 04:15,	3,	4,	3.6,	3.3,	Heat,	11.2,	-----,	1,	3.7,	3.8,	5.3,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 04:20,	3,	4,	3.6,	3.3,	Heat,	11.2,	-----,	1,	3.8,	3.8,	5.3,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 04:25,	3,	4,	4,	3.7,	Heat,	13.2,	-----,	1,	3.8,	3.8,	5.3,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 04:28,	Zone-1 Op Mode:  Cool
6/17/2011 04:30,	3,	4,	0.8,	0.6,	Cool,	12.9,	-----,	1,	3.8,	3.9,	5.4,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 04:32,	Timed Defrost Entered Zone 1
6/17/2011 04:32,	Zone-1 Op Mode:  Defrost
6/17/2011 04:32,	3,	3.6,	-2.7,	-3.1,	Defrost,	15.3,	-----,	1,	3.8,	3.7,	5.2,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 04:36,	Zone-1 Op Mode:  Defrost
6/17/2011 04:37,	Defrost State Exited Zone 1
6/17/2011 04:37,	Zone-1 Op Mode:  Cool
6/17/2011 04:37,	3,	4.4,	17.5,	15.8,	Cool,	15.9,	-----,	1,	3.8,	3.7,	5.3,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 04:42,	3,	3.5,	-3.4,	-3.8,	Cool,	16.4,	-----,	1,	3.7,	3.5,	5.2,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 04:45,	Zone-1 Op Mode:  Heat
6/17/2011 04:47,	3,	3.2,	1.5,	0.4,	Heat,	16.1,	-----,	1,	3.6,	3.2,	5,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 04:52,	3,	3.6,	3.7,	3.2,	Heat,	14.3,	-----,	1,	3.6,	3.3,	5,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 04:57,	3,	3.7,	4,	3.6,	Heat,	13.8,	-----,	1,	3.6,	3.5,	5.1,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 05:02,	3,	3.9,	4,	3.6,	Heat,	12.1,	-----,	1,	3.6,	3.7,	5.2,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 05:07,	3,	3.9,	3.8,	3.5,	Heat,	11.7,	-----,	1,	3.7,	3.8,	5.3,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 05:12,	3,	4,	3.8,	3.5,	Heat,	11.7,	-----,	1,	3.7,	3.8,	5.4,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 05:17,	3,	4,	3.8,	3.5,	Heat,	11.5,	-----,	1,	3.7,	3.8,	5.4,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 05:22,	3,	4,	4,	3.6,	Heat,	12.5,	-----,	1,	3.8,	3.9,	5.5,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 05:27,	3,	4,	3.9,	3.6,	Heat,	11.9,	-----,	1,	3.8,	3.9,	5.5,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 05:31,	Zone-1 Op Mode:  Cool
6/17/2011 05:32,	3,	4.1,	3.1,	2.8,	Cool,	13.6,	-----,	1,	3.8,	4,	5.5,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 05:37,	3,	3.4,	-3.9,	-4.1,	Cool,	17.2,	-----,	1,	3.8,	3.7,	5.4,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 05:41,	Zone-1 Op Mode:  Heat
6/17/2011 05:42,	3,	3.1,	-0.4,	-0.4,	Heat,	18.2,	-----,	1,	3.6,	3.4,	5.3,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 05:47,	3,	3.5,	3.5,	2.9,	Heat,	14.7,	-----,	1,	3.5,	3.5,	5.2,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 05:52,	3,	3.8,	4.7,	3.8,	Heat,	16,	-----,	1,	3.6,	3.7,	5.3,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 05:57,	3,	3.9,	4.6,	3.8,	Heat,	13.8,	-----,	1,	3.6,	3.9,	5.4,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 06:02,	3,	4,	4.8,	4,	Heat,	13.8,	-----,	1,	3.7,	4,	5.6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 06:05,	Zone-1 Op Mode:  Cool
6/17/2011 06:07,	3,	4,	1.4,	0.9,	Cool,	15.6,	-----,	1,	3.8,	4.1,	5.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 06:12,	3,	3.4,	-3.3,	-3.6,	Cool,	20.3,	-----,	1,	3.8,	3.8,	5.5,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 06:16,	Zone-1 Op Mode:  Heat
6/17/2011 06:17,	3,	3,	-0.2,	-0.3,	Heat,	18.7,	-----,	1,	3.6,	3.6,	5.5,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 06:22,	3,	3.5,	4.2,	3.2,	Heat,	17.4,	-----,	1,	3.6,	3.6,	5.4,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 06:27,	3,	3.8,	5.9,	4.2,	Heat,	20.2,	-----,	1,	3.7,	3.9,	5.5,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 06:31,	Zone-1 Op Mode:  Cool
6/17/2011 06:32,	3,	4.1,	5.5,	3.8,	Cool,	20.3,	-----,	1,	3.8,	4.3,	5.8,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 06:37,	3,	3.4,	-3.1,	-3.5,	Cool,	16.3,	-----,	1,	3.8,	3.9,	5.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 06:40,	Zone-1 Op Mode:  Heat
6/17/2011 06:42,	3,	3.1,	1.4,	0.3,	Heat,	20.4,	-----,	1,	3.7,	3.8,	5.6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 06:47,	3,	3.6,	4.5,	3.5,	Heat,	17.1,	-----,	1,	3.7,	3.8,	5.5,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 06:52,	3,	3.9,	5.2,	4,	Heat,	16.3,	-----,	1,	3.7,	4,	5.6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 06:57,	3,	4.1,	6,	4.5,	Heat,	17,	-----,	1,	3.8,	4.3,	5.8,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 06:57,	Zone-1 Op Mode:  Cool
6/17/2011 07:02,	3,	3.5,	-2.5,	-2.9,	Cool,	20.3,	-----,	1,	3.9,	4.1,	5.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 07:07,	3,	3.1,	-4.5,	-4.9,	Cool,	20.8,	-----,	1,	3.8,	3.9,	5.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 07:07,	Zone-1 Op Mode:  Heat
6/17/2011 07:12,	3,	3.5,	4.3,	3,	Heat,	19.6,	-----,	1,	3.7,	3.8,	5.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 07:17,	3,	3.8,	5.3,	3.9,	Heat,	16.9,	-----,	1,	3.8,	4.1,	5.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 07:22,	3,	4,	5.8,	4.3,	Heat,	16.1,	-----,	1,	3.8,	4.3,	5.9,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 07:24,	Zone-1 Op Mode:  Cool
6/17/2011 07:27,	3,	4,	1.2,	0.5,	Cool,	16.6,	-----,	1,	3.9,	4.4,	6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 07:32,	3,	3.4,	-3.2,	-3.5,	Cool,	19.5,	-----,	1,	3.9,	4.1,	5.9,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 07:36,	Zone-1 Op Mode:  Heat
6/17/2011 07:37,	3,	3,	0.6,	0.1,	Heat,	17.3,	-----,	1,	3.8,	4,	5.9,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 07:42,	3,	3.6,	4.4,	3.4,	Heat,	17,	-----,	1,	3.8,	4,	5.8,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 07:47,	3,	3.9,	6.1,	4.3,	Heat,	18.9,	-----,	1,	3.8,	4.2,	5.8,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 07:52,	3,	4,	5.8,	4.3,	Heat,	16.7,	-----,	1,	3.9,	4.4,	6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 07:53,	Zone-1 Op Mode:  Cool
6/17/2011 07:57,	3,	3.9,	0,	-0.4,	Cool,	21.2,	-----,	1,	4,	4.5,	6.1,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 08:02,	3,	3.3,	-3.2,	-3.5,	Cool,	20.4,	-----,	1,	4,	4.2,	6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 08:06,	Zone-1 Op Mode:  Heat
6/17/2011 08:07,	3,	3,	-0.1,	-0.3,	Heat,	19.5,	-----,	1,	3.8,	4.1,	6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 08:12,	3,	3.6,	4.6,	3.4,	Heat,	17.1,	-----,	1,	3.8,	4,	5.8,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 08:17,	3,	3.8,	5.3,	4,	Heat,	16.7,	-----,	1,	3.9,	4.2,	5.9,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 08:22,	3,	4.1,	6.2,	4.5,	Heat,	18.7,	-----,	1,	4,	4.5,	6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 08:23,	Zone-1 Op Mode:  Cool
6/17/2011 08:27,	3,	3.6,	-2.1,	-2.8,	Cool,	18.7,	-----,	1,	4,	4.3,	6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 08:32,	3,	3.2,	-4,	-4.4,	Cool,	22.6,	-----,	1,	4,	4.2,	6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 08:33,	Zone-1 Op Mode:  Heat
6/17/2011 08:37,	3,	3.3,	3.6,	1.8,	Heat,	18.9,	-----,	1,	3.9,	4.2,	6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 08:42,	3,	3.8,	6.6,	4.9,	Heat,	24.8,	-----,	1,	3.9,	4.3,	6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 08:47,	3,	4,	5.4,	4.2,	Heat,	15.5,	-----,	1,	4,	4.6,	6.1,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 08:51,	Zone-1 Op Mode:  Cool
6/17/2011 08:52,	3,	4,	2.6,	2.1,	Cool,	15.2,	-----,	1,	4.1,	4.6,	6.2,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 08:57,	3,	3.5,	-3.2,	-3.6,	Cool,	19.5,	-----,	1,	4.1,	4.3,	6.1,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 09:02,	Zone-1 Op Mode:  Heat
6/17/2011 09:02,	3,	3,	-5.1,	-5.6,	Heat,	18.3,	-----,	1,	4.1,	4.5,	6.2,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 09:07,	3,	3.6,	4.9,	3.3,	Heat,	20,	-----,	1,	4.7,	5.1,	6.6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 09:12,	3,	3.9,	6.8,	4.4,	Heat,	19.2,	-----,	1,	4.7,	4.9,	6.5,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 09:16,	Zone-1 Op Mode:  Cool
6/17/2011 09:17,	3,	4.1,	7.9,	5,	Cool,	20.6,	-----,	1,	4.8,	5.1,	6.6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 09:22,	3,	3.6,	-2.5,	-3,	Cool,	20.8,	-----,	1,	4.9,	5,	6.5,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 09:27,	3,	3,	-4.7,	-5.2,	Cool,	22,	-----,	1,	4.8,	4.8,	6.4,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 09:27,	Zone-1 Op Mode:  Heat
6/17/2011 09:32,	3,	3.5,	4.8,	3.4,	Heat,	20.6,	-----,	1,	4.8,	4.6,	6.3,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 09:37,	3,	3.9,	6.7,	4.5,	Heat,	20.3,	-----,	1,	4.8,	4.8,	6.5,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 09:40,	Zone-1 Op Mode:  Cool
6/17/2011 09:42,	3,	3.8,	0.5,	-0.2,	Cool,	22.7,	-----,	1,	4.8,	5,	6.6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 09:47,	3,	3.4,	-3.4,	-3.8,	Cool,	22.4,	-----,	1,	4.7,	4.8,	6.6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 09:50,	Zone-1 Op Mode:  Heat
6/17/2011 09:52,	3,	3.1,	1.8,	0.3,	Heat,	20.5,	-----,	1,	4.6,	4.7,	6.6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 09:57,	3,	3.7,	6.7,	4.7,	Heat,	23.1,	-----,	1,	4.6,	4.7,	6.5,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 10:02,	3,	4.1,	7.7,	4.9,	Heat,	21,	-----,	1,	4.7,	5.1,	6.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 10:02,	Zone-1 Op Mode:  Cool
6/17/2011 10:07,	3,	3.4,	-2.3,	-2.7,	Cool,	24.5,	-----,	1,	4.7,	4.9,	6.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 10:12,	Zone-1 Op Mode:  Heat
6/17/2011 10:12,	3,	3,	-3.6,	-3.7,	Heat,	24.5,	-----,	1,	4.6,	4.8,	6.6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 10:17,	3,	3.7,	6.2,	4.6,	Heat,	22.4,	-----,	1,	4.6,	4.8,	6.6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 10:22,	3,	4.1,	7.6,	5,	Heat,	22.1,	-----,	1,	4.6,	5.1,	6.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 10:22,	Zone-1 Op Mode:  Cool
6/17/2011 10:27,	3,	3.5,	-2.1,	-2.6,	Cool,	23.1,	-----,	1,	4.7,	5,	6.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 10:32,	3,	3,	-4.2,	-4.6,	Heat,	23.9,	-----,	1,	4.6,	4.9,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 10:37,	3,	3.7,	5.6,	4,	Heat,	20.9,	-----,	1,	4.6,	4.8,	6.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 10:42,	3,	4.1,	7.4,	4.8,	Heat,	21.3,	-----,	1,	4.6,	5.1,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 10:43,	Zone-1 Op Mode:  Cool
6/17/2011 10:47,	3,	3.6,	-2,	-2.6,	Cool,	22.1,	-----,	1,	4.7,	5,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 10:52,	3,	3,	-4.1,	-4.4,	Cool,	26.7,	-----,	1,	4.6,	4.8,	6.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 10:52,	Zone-1 Op Mode:  Heat
6/17/2011 10:57,	3,	3.7,	5.8,	4.4,	Heat,	22.1,	-----,	1,	4.6,	4.8,	6.6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 11:02,	3,	4,	6.6,	4.5,	Heat,	17.6,	-----,	1,	4.6,	5.1,	6.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 11:04,	Zone-1 Op Mode:  Cool
6/17/2011 11:07,	3,	3.7,	-1.6,	-2.3,	Cool,	20.2,	-----,	1,	4.7,	5.1,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 11:12,	3,	3.2,	-4.2,	-4.6,	Cool,	23.3,	-----,	1,	4.6,	4.8,	6.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 11:13,	Zone-1 Op Mode:  Heat
6/17/2011 11:17,	3,	3.5,	5,	3.6,	Heat,	21.1,	-----,	1,	4.6,	4.8,	6.6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 11:22,	3,	3.9,	6.6,	4.4,	Heat,	20.2,	-----,	1,	4.6,	4.9,	6.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 11:25,	Zone-1 Op Mode:  Cool
6/17/2011 11:27,	3,	3.9,	0.7,	-0.1,	Cool,	20.1,	-----,	1,	4.7,	5.1,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 11:32,	3,	3.3,	-3.8,	-4.2,	Cool,	20.6,	-----,	1,	4.6,	4.9,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 11:35,	Zone-1 Op Mode:  Heat
6/17/2011 11:37,	3,	3.2,	2.9,	0.6,	Heat,	20.9,	-----,	1,	4.5,	4.7,	6.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 11:42,	3,	3.7,	5.3,	3.8,	Heat,	16.9,	-----,	1,	4.5,	4.8,	6.6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 11:47,	3,	4,	6,	4.3,	Heat,	17.3,	-----,	1,	4.6,	5,	6.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 11:49,	Zone-1 Op Mode:  Cool
6/17/2011 11:52,	3,	3.9,	-0.9,	-1.9,	Cool,	21,	-----,	1,	4.7,	5.1,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 11:57,	3,	3.4,	-3.9,	-4.3,	Cool,	22.6,	-----,	1,	4.6,	5.2,	7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 12:00,	Clock Set
6/17/2011 12:00,	3,	3.3,	-4.5,	-4.9,	Cool,	24.4,	-----,	1,	4.6,	5.2,	7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 12:02,	Zone-1 Op Mode:  Heat
6/17/2011 12:05,	3,	3.3,	3.8,	2,	Heat,	18.5,	-----,	1,	4.5,	4.9,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 12:10,	3,	3.8,	6,	4.1,	Heat,	18.3,	-----,	1,	4.5,	4.9,	6.6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 12:15,	3,	4,	6.4,	4.4,	Heat,	18.8,	-----,	1,	4.6,	5,	6.6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 12:16,	Zone-1 Op Mode:  Cool
6/17/2011 12:20,	3,	3.7,	-2.1,	-2.8,	Cool,	19.5,	-----,	1,	4.7,	5.1,	6.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 12:25,	3,	3.2,	-4.8,	-5.2,	Cool,	18.3,	-----,	1,	4.5,	4.8,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 12:26,	Zone-1 Op Mode:  Heat
6/17/2011 12:30,	3,	3.3,	4,	2.2,	Heat,	20.8,	-----,	1,	4.4,	4.6,	6.5,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 12:35,	3,	3.8,	5.7,	4,	Heat,	20,	-----,	1,	4.4,	4.7,	6.4,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 12:40,	3,	4.1,	7.2,	4.7,	Heat,	19,	-----,	1,	4.7,	5.2,	6.8,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 12:40,	Zone-1 Op Mode:  Cool
6/17/2011 12:45,	3,	3.6,	-2.7,	-3.2,	Cool,	18.4,	-----,	1,	5.3,	6,	7.3,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 12:50,	3,	3.2,	-4.8,	-5.1,	Cool,	18.4,	-----,	1,	5.9,	6.6,	7.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 12:51,	Zone-1 Op Mode:  Heat
6/17/2011 12:55,	3,	3.4,	3.6,	1.9,	Heat,	17.9,	-----,	1,	6.4,	6.9,	8.1,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 13:00,	3,	3.8,	5,	3.7,	Heat,	15.5,	-----,	1,	6.8,	7.2,	8.3,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 13:05,	3,	4.1,	5.8,	4.2,	Heat,	16,	-----,	1,	7.1,	7.3,	8.5,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 13:05,	Zone-1 Op Mode:  Cool
6/17/2011 13:10,	3,	3.6,	-3,	-3.4,	Cool,	17.6,	-----,	1,	7.4,	7.6,	8.8,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 13:15,	3,	3.1,	-5.1,	-5.4,	Cool,	17,	-----,	1,	7.7,	7.8,	9.1,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 13:16,	Zone-1 Op Mode:  Heat
6/17/2011 13:20,	3,	3.4,	3.1,	1.5,	Heat,	16.7,	-----,	1,	8,	8,	9.3,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 13:25,	3,	3.8,	5.2,	3.8,	Heat,	16.4,	-----,	1,	8.2,	8.2,	9.5,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 13:29,	Zone-1 Op Mode:  Cool
6/17/2011 13:30,	3,	4.1,	6,	4.3,	Cool,	17.2,	-----,	1,	8.4,	8.3,	9.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 13:35,	3,	3.6,	-2.7,	-3.2,	Cool,	20.3,	-----,	1,	8.6,	8.5,	9.8,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 13:40,	3,	3.2,	-4.7,	-5,	Cool,	18.6,	-----,	1,	8.8,	8.7,	10,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 13:42,	Zone-1 Op Mode:  Heat
6/17/2011 13:45,	3,	3.2,	2.1,	0.4,	Heat,	17.1,	-----,	1,	9,	8.8,	10.2,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 13:50,	3,	3.7,	4.6,	3.4,	Heat,	15.9,	-----,	1,	9.1,	8.8,	10.2,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 13:55,	3,	4,	5.5,	4,	Heat,	16.1,	-----,	1,	9.3,	8.9,	10.3,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 13:57,	Zone-1 Op Mode:  Cool
6/17/2011 14:00,	3,	3.9,	-1.5,	-2.2,	Cool,	17.3,	-----,	1,	9.4,	9,	10.4,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 14:05,	3,	3.6,	-3.8,	-4.2,	Cool,	17.4,	-----,	1,	9.6,	9.1,	10.4,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 14:08,	Zone-1 Op Mode:  Heat
6/17/2011 14:10,	3,	3.1,	0.8,	0.2,	Heat,	18.7,	-----,	1,	9.8,	9.1,	10.6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 14:14,	Zone-1 Op Mode:  Cool
6/17/2011 14:15,	3,	4.2,	3.3,	3.1,	Cool,	17.4,	-----,	1,	9.9,	9.2,	10.7,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 14:20,	3,	3.1,	-2.6,	-2,	Cool,	18.2,	-----,	1,	10,	9.3,	10.8,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 14:20,	Zone-1 Op Mode:  Heat
6/17/2011 14:23,	Zone-1 Op Mode:  Cool
6/17/2011 14:25,	3,	4.6,	0.8,	1.2,	Cool,	17.5,	-----,	1,	10,	9.4,	11,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 14:30,	3,	4,	-1.5,	-0.6,	Cool,	18.3,	-----,	1,	10.1,	9.5,	11,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 14:31,	Zone-1 Op Mode:  Heat
6/17/2011 14:35,	3,	2.8,	2.7,	0.9,	Heat,	17.1,	-----,	1,	9.7,	9.3,	10.9,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 14:38,	Zone-1 Op Mode:  Cool
6/17/2011 14:40,	3,	4,	0.9,	0.3,	Cool,	17,	-----,	1,	9.2,	9.3,	10.8,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 14:41,	Zone-1 Op Mode:  Heat
6/17/2011 14:45,	3,	2.9,	4,	2.7,	Heat,	16.2,	-----,	1,	8.6,	9.1,	10.6,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 14:48,	Zone-1 Op Mode:  Cool
6/17/2011 14:50,	3,	4.8,	4,	3.8,	Cool,	16.6,	-----,	1,	8.3,	8.9,	10.4,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 14:53,	Zone-1 Op Mode:  Heat
6/17/2011 14:55,	3,	2.6,	1.8,	0.4,	Heat,	16.7,	-----,	1,	7.9,	8.9,	10.4,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 14:59,	Zone-1 Op Mode:  Cool
6/17/2011 15:00,	3,	4.2,	4.8,	4.4,	Cool,	16.9,	-----,	1,	7.7,	8.8,	10.3,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 15:03,	Zone-1 Op Mode:  Heat
6/17/2011 15:05,	3,	2.6,	2.4,	0.5,	Heat,	16.5,	-----,	1,	7.5,	8.7,	10.2,	-----,	Off,	-----,"Diesel, Continuous"
6/17/2011 15:06,	Zone-1 Op Mode:  Cool
