Device : ServiceWatch
Truck/Trailer ID: ee700187
Serial Number: A06935012373T1
Unit Serial Number: 0000006001127950
Software Version: D030
Temperature: °C
Pressure: Bar

Time,Setpoint,Return Control,Discharge Control,Coil,Ambient,Spare-1,Op Mode,Fuel Level,
4/21/2013 06:33,	-20.6,	-20.6,	-25.6,	-24.2,	26.1,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 06:48,	-20.6,	-18.4,	-18.1,	-18.1,	22.6,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 06:50,	-20.6,	-17.8,	-16.9,	-17.3,	22.8,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 06:51,	-20.6,	-17.1,	-16.7,	-16.9,	22.1,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 07:06,	-20.6,	-20.5,	-25.8,	-24.4,	18.3,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 07:07,	-20.6,	-20.6,	-25.9,	-24.4,	18.2,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 07:22,	-20.6,	-18.2,	-18.7,	-19.1,	19.4,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 07:24,	-20.6,	-17.8,	-17.7,	-18.4,	19.2,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 07:25,	-20.6,	-17.2,	-17.4,	-17.9,	18.6,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 07:40,	-20.6,	-20.6,	-25.8,	-24.5,	19.1,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 07:55,	-20.6,	-18.2,	-18.6,	-18.9,	19.9,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 07:58,	-20.6,	-17.8,	-17.3,	-18,	19.2,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 07:59,	-20.6,	-17.2,	-17.1,	-17.6,	19.6,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 08:14,	-20.6,	-20.6,	-25.9,	-24.5,	21.7,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 08:29,	-20.6,	-18.2,	-18.7,	-18.9,	20.8,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 08:33,	-20.6,	-17.8,	-17.2,	-18,	20.5,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 08:34,	-20.6,	-17.2,	-17,	-17.5,	20.9,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 08:49,	-20.6,	-20.6,	-25.9,	-24.4,	23.2,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 09:04,	-20.6,	-18.3,	-18.5,	-18.9,	19.7,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 09:07,	-20.6,	-17.8,	-17,	-17.8,	19.7,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 09:08,	-20.6,	-17.2,	-16.8,	-17.3,	19.7,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 09:23,	-20.6,	-20.5,	-25.9,	-24.2,	23.8,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 09:24,	-20.6,	-20.6,	-25.8,	-24.3,	23.3,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 09:39,	-20.6,	-18.3,	-18.5,	-18.8,	21.8,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 09:43,	-20.6,	-17.8,	-16.9,	-17.8,	22,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 09:43,	-20.6,	-17.2,	-16.8,	-17.3,	22.2,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 09:58,	-20.6,	-20.5,	-25.8,	-24.1,	24.7,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 09:59,	-20.6,	-20.6,	-25.8,	-24.3,	24.7,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 10:14,	-20.6,	-18.4,	-18.3,	-18.7,	23.1,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 10:18,	-20.6,	-17.8,	-16.7,	-17.7,	23,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 10:19,	-20.6,	-17.2,	-16.6,	-17.2,	23.3,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 10:34,	-20.6,	-20.5,	-25.8,	-24.1,	24.6,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 10:35,	-20.6,	-20.6,	-25.8,	-24.3,	24.5,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 10:50,	-20.6,	-18.4,	-18.4,	-18.8,	22.3,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 10:54,	-20.6,	-17.8,	-16.7,	-17.7,	22.5,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 10:55,	-20.6,	-17.2,	-16.6,	-17.2,	21.7,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 11:10,	-20.6,	-20.5,	-25.8,	-24.2,	23.2,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 11:10,	-20.6,	-20.6,	-25.9,	-24.2,	23.4,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 11:25,	-20.6,	-18.3,	-18.5,	-19.2,	22.1,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 11:28,	-20.6,	-17.8,	-17.1,	-18.2,	22,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 11:29,	-20.6,	-17.2,	-16.9,	-17.6,	22.4,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 11:44,	-20.6,	-20.5,	-25.8,	-24.2,	23.1,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 11:45,	-20.6,	-20.6,	-25.8,	-24.4,	23.3,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 12:00,	Clock Set
4/21/2013 12:00,	-20.6,	-18.4,	-18.4,	-18.8,	22.1,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 12:04,	-20.6,	-17.8,	-16.7,	-17.8,	21.9,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 12:05,	-20.6,	-17.6,	-16.4,	-17.5,	21.9,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 12:05,	Current Id Low Word: 1H
4/21/2013 12:05,	Current Id High Word: 0H
4/21/2013 12:05,	-20.6,	-17.2,	-16.6,	-17.3,	22.2,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 12:20,	-20.6,	-20.5,	-25.8,	-24.3,	21.8,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 12:20,	-20.6,	-20.6,	-25.9,	-24.3,	22.3,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 12:35,	-20.6,	-18.3,	-18.4,	-18.9,	22.3,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 12:39,	-20.6,	-17.8,	-16.8,	-17.9,	22.2,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 12:40,	-20.6,	-17.2,	-16.7,	-17.4,	21.5,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 12:55,	-20.6,	-20.5,	-25.8,	-24.3,	24.4,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 12:55,	-20.6,	-20.6,	-25.9,	-24.3,	24.7,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 13:10,	-20.6,	-18.4,	-18.3,	-18.8,	22.4,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 13:14,	-20.6,	-17.8,	-16.8,	-17.9,	22,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 13:15,	-20.6,	-17.2,	-16.7,	-17.4,	21.7,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 13:30,	-20.6,	-20.5,	-25.8,	-24.2,	24.7,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 13:30,	-20.6,	-20.6,	-25.8,	-24.5,	24.2,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 13:45,	-20.6,	-18.3,	-18.3,	-18.9,	22.6,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 13:49,	-20.6,	-17.8,	-16.7,	-17.9,	22.5,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 13:50,	-20.6,	-17.2,	-16.6,	-17.4,	22.8,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 14:05,	-20.6,	-20.5,	-25.9,	-24.3,	24.9,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 14:06,	-20.6,	-20.6,	-25.9,	-24.5,	24.9,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 14:21,	-20.6,	-18.4,	-18.3,	-18.9,	22.8,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 14:25,	-20.6,	-17.8,	-16.6,	-17.8,	22.7,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 14:26,	-20.6,	-17.2,	-16.5,	-17.3,	22.7,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 14:41,	-20.6,	-20.5,	-25.8,	-24.4,	24,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 14:42,	-20.6,	-20.6,	-25.9,	-24.4,	24.2,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 14:57,	-20.6,	-18.3,	-18.3,	-19.1,	22.6,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 15:00,	-20.6,	-17.8,	-16.8,	-18,	22.3,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 15:01,	-20.6,	-17.2,	-16.7,	-17.5,	22.2,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 15:16,	-20.6,	-20.5,	-25.8,	-24.5,	24.3,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 15:17,	-20.6,	-20.6,	-25.8,	-24.4,	24.3,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 15:32,	-20.6,	-18.3,	-18.3,	-18.9,	22.9,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 15:35,	-20.6,	-17.8,	-16.6,	-17.8,	22.3,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 15:36,	-20.6,	-17.2,	-16.6,	-17.4,	22.6,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 15:51,	-20.6,	-20.5,	-25.9,	-24.5,	22,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 15:52,	-20.6,	-20.6,	-25.9,	-24.5,	22.2,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 16:07,	-20.6,	-18.3,	-18.3,	-19,	21.4,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 16:10,	-20.6,	-17.8,	-16.8,	-18.1,	21.1,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 16:11,	-20.6,	-17.2,	-16.7,	-17.5,	21.6,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 16:26,	-20.6,	-20.6,	-25.9,	-24.4,	24.2,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 16:27,	-20.6,	-20.6,	-25.9,	-24.4,	24.3,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 16:42,	-20.6,	-18.3,	-18.3,	-19,	21.2,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 16:45,	-20.6,	-17.8,	-16.7,	-18,	20.9,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 16:46,	-20.6,	-17.2,	-16.7,	-17.5,	20.8,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 17:01,	-20.6,	-20.6,	-26,	-24.3,	24,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 17:02,	-20.6,	-20.6,	-26,	-24.5,	23.8,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 17:17,	-20.6,	-18.3,	-18.5,	-19.2,	21,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 17:21,	-20.6,	-17.8,	-16.8,	-18.1,	20.9,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 17:21,	-20.6,	-17.2,	-16.8,	-17.6,	20.6,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 17:36,	-20.6,	-20.6,	-25.9,	-24.3,	22.5,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 17:37,	-20.6,	-20.6,	-25.9,	-24.4,	22.4,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 17:52,	-20.6,	-18.3,	-18.4,	-19.1,	20.4,	-----,"Diesel, Cycle-Sentry, Null",	80
4/21/2013 17:55,	-20.6,	-17.8,	-16.8,	-18.2,	20.2,	-----,"Start, Diesel, Cycle-Sentry",	80
4/21/2013 17:56,	-20.6,	-17.2,	-16.8,	-17.6,	20.6,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 17:58,	Timed Defrost Entered 
4/21/2013 17:58,	-20.6,	-16.5,	-21.7,	-21.7,	22.6,	-----,"Diesel, Cycle-Sentry, Defrost",	80
4/21/2013 18:07,	Defrost State Exited 
4/21/2013 18:07,	-20.6,	-11.2,	16.9,	19.5,	23,	-----,"Diesel, Cycle-Sentry, High Cool",	80
4/21/2013 18:16,	-20.6,	-18.7,	-23.3,	-21.1,	24.2,	-----,"Diesel, Cycle-Sentry, Cool",	80
4/21/2013 18:29,	-20.6,	-20.6,	-25.5,	-24.2,	23.4,	-----,"Diesel, Cycle-Sentry, Null",	75
4/21/2013 18:44,	-20.6,	-18.4,	-18.3,	-18,	20.6,	-----,"Diesel, Cycle-Sentry, Null",	75
4/21/2013 18:47,	-20.6,	-17.8,	-17,	-17.1,	20.5,	-----,"Start, Diesel, Cycle-Sentry",	75
4/21/2013 18:48,	-20.6,	-17.2,	-16.6,	-16.6,	20.8,	-----,"Diesel, Cycle-Sentry, Cool",	75
4/21/2013 19:03,	-20.6,	-20.1,	-25.3,	-23.7,	24.2,	-----,"Diesel, Cycle-Sentry, Cool",	75
4/21/2013 19:09,	-20.6,	-20.6,	-25.5,	-24.1,	24.8,	-----,"Diesel, Cycle-Sentry, Null",	75
4/21/2013 19:24,	-20.6,	-18.3,	-18.3,	-18.2,	20.6,	-----,"Diesel, Cycle-Sentry, Null",	75
4/21/2013 19:26,	-20.6,	-17.8,	-17,	-17.5,	20.6,	-----,"Start, Diesel, Cycle-Sentry",	75
4/21/2013 19:27,	-20.6,	-17.2,	-16.7,	-17,	21.2,	-----,"Diesel, Cycle-Sentry, Cool",	75
4/21/2013 19:42,	-20.6,	-19.9,	-25,	-23.7,	26.4,	-----,"Diesel, Cycle-Sentry, Cool",	70
4/21/2013 19:49,	-20.6,	-20.6,	-25.5,	-24.1,	27.4,	-----,"Diesel, Cycle-Sentry, Null",	75
4/21/2013 20:04,	-20.6,	-18.5,	-18.6,	-18.2,	25.8,	-----,"Diesel, Cycle-Sentry, Null",	70
4/21/2013 20:07,	-20.6,	-17.8,	-17.2,	-17.3,	26.6,	-----,"Start, Diesel, Cycle-Sentry",	70
4/21/2013 20:08,	-20.6,	-17.1,	-16.8,	-16.9,	25.9,	-----,"Diesel, Cycle-Sentry, Cool",	70
4/21/2013 20:23,	-20.6,	-20,	-25.2,	-24,	25.8,	-----,"Diesel, Cycle-Sentry, Cool",	75
4/21/2013 20:28,	-20.6,	-20.6,	-25.5,	-24.3,	25.7,	-----,"Diesel, Cycle-Sentry, Null",	75
4/21/2013 20:43,	-20.6,	-18.8,	-18.8,	-18.3,	26.6,	-----,"Diesel, Cycle-Sentry, Null",	70
4/21/2013 20:47,	-20.6,	-17.8,	-17.1,	-17.3,	27.3,	-----,"Start, Diesel, Cycle-Sentry",	70
4/21/2013 20:48,	-20.6,	-17.1,	-16.8,	-16.9,	26.9,	-----,"Diesel, Cycle-Sentry, Cool",	70
4/21/2013 21:03,	-20.6,	-20,	-25,	-23.8,	26.5,	-----,"Diesel, Cycle-Sentry, Cool",	70
4/21/2013 21:09,	-20.6,	-20.6,	-25.6,	-24,	25.7,	-----,"Diesel, Cycle-Sentry, Null",	70
4/21/2013 21:24,	-20.6,	-18.8,	-18.8,	-18.6,	26.3,	-----,"Diesel, Cycle-Sentry, Null",	70
4/21/2013 21:28,	-20.6,	-17.8,	-16.8,	-17.2,	25.6,	-----,"Start, Diesel, Cycle-Sentry",	70
4/21/2013 21:29,	-20.6,	-17.1,	-16.5,	-16.8,	26.1,	-----,"Diesel, Cycle-Sentry, Cool",	70
4/21/2013 21:44,	-20.6,	-19.7,	-24.8,	-23.2,	29.5,	-----,"Diesel, Cycle-Sentry, Cool",	70
4/21/2013 21:53,	-20.6,	-20.6,	-25.4,	-23.9,	29.8,	-----,"Diesel, Cycle-Sentry, Null",	70
4/21/2013 22:08,	-20.6,	-18.7,	-18.4,	-18.1,	27.9,	-----,"Diesel, Cycle-Sentry, Null",	70
4/21/2013 22:11,	-20.6,	-17.8,	-16.8,	-17.1,	28.8,	-----,"Start, Diesel, Cycle-Sentry",	70
4/21/2013 22:12,	-20.6,	-17.1,	-16.5,	-16.6,	28.6,	-----,"Diesel, Cycle-Sentry, Cool",	70
4/21/2013 22:13,	-20.6,	-15.8,	-19.6,	-19.9,	27.4,	-----,"Diesel, Cycle-Sentry, High Cool",	70
4/21/2013 22:19,	-20.6,	-18.7,	-23.3,	-21.1,	31.7,	-----,"Diesel, Cycle-Sentry, Cool",	70
4/21/2013 22:32,	-20.6,	-20.2,	-25.1,	-23.8,	25.8,	-----,"Diesel, Cycle-Sentry, High Cool",	70
4/21/2013 22:34,	-20.6,	-20.6,	-24.8,	-23,	25.6,	-----,"Diesel, Cycle-Sentry, Null",	70
4/21/2013 22:49,	-20.6,	-18.4,	-17.9,	-17.8,	28.8,	-----,"Diesel, Cycle-Sentry, Null",	70
4/21/2013 22:51,	-20.6,	-17.8,	-16.9,	-17.2,	29.3,	-----,"Start, Diesel, Cycle-Sentry",	70
4/21/2013 22:52,	-20.6,	-17.1,	-16.6,	-16.8,	28.1,	-----,"Diesel, Cycle-Sentry, Cool",	70
4/21/2013 22:53,	-20.6,	-15.8,	-20,	-20.4,	25,	-----,"Diesel, Cycle-Sentry, High Cool",	70
4/21/2013 22:58,	-20.6,	-18.7,	-23.5,	-21.2,	24.3,	-----,"Diesel, Cycle-Sentry, Cool",	70
4/21/2013 23:12,	-20.6,	-20.3,	-25.1,	-23.8,	26,	-----,"Diesel, Cycle-Sentry, High Cool",	70
4/21/2013 23:13,	-20.6,	-20.6,	-24.8,	-23.1,	25,	-----,"Diesel, Cycle-Sentry, Null",	70
4/21/2013 23:28,	-20.6,	-18,	-17.6,	-17.1,	26.5,	-----,"Diesel, Cycle-Sentry, Null",	70
4/21/2013 23:29,	-20.6,	-17.8,	-17.1,	-16.8,	26.4,	-----,"Start, Diesel, Cycle-Sentry",	70
4/21/2013 23:30,	-20.6,	-17.1,	-16.6,	-16.3,	26.4,	-----,"Diesel, Cycle-Sentry, Cool",	70
4/21/2013 23:31,	-20.6,	-15.8,	-19.4,	-19.3,	27.1,	-----,"Diesel, Cycle-Sentry, High Cool",	70
4/21/2013 23:37,	-20.6,	-18.7,	-23.3,	-21.2,	30.3,	-----,"Diesel, Cycle-Sentry, Cool",	70
4/21/2013 23:51,	-20.6,	-20.2,	-25,	-23.9,	26,	-----,"Diesel, Cycle-Sentry, High Cool",	70
4/21/2013 23:53,	-20.6,	-20.6,	-24.7,	-23.1,	29.2,	-----,"Diesel, Cycle-Sentry, Null",	70
4/22/2013 00:00,	Clock Set
4/22/2013 00:00,	-20.6,	-20.1,	-21.8,	-20.2,	28.3,	-----,"Diesel, Cycle-Sentry, Null",	70
4/22/2013 00:05,	-20.6,	-19.2,	-19.2,	-18.4,	28.6,	-----,"Diesel, Cycle-Sentry, Null",	70
4/22/2013 00:05,	Current Id Low Word: 1H
4/22/2013 00:05,	Current Id High Word: 0H
4/22/2013 00:10,	-20.6,	-17.8,	-16.6,	-16.8,	29.8,	-----,"Start, Diesel, Cycle-Sentry",	70
4/22/2013 00:11,	-20.6,	-17.1,	-16.3,	-16.4,	30,	-----,"Diesel, Cycle-Sentry, Cool",	70
4/22/2013 00:12,	-20.6,	-15.8,	-19.5,	-19.8,	29.4,	-----,"Diesel, Cycle-Sentry, High Cool",	70
4/22/2013 00:17,	-20.6,	-18.7,	-23.2,	-21.3,	27.7,	-----,"Diesel, Cycle-Sentry, Cool",	70
4/22/2013 00:32,	-20.6,	-20.1,	-24.8,	-23.7,	27.4,	-----,"Diesel, Cycle-Sentry, High Cool",	70
4/22/2013 00:34,	-20.6,	-20.6,	-24.7,	-22.9,	31.4,	-----,"Diesel, Cycle-Sentry, Null",	70
4/22/2013 00:49,	-20.6,	-18.1,	-17.1,	-17.1,	31.5,	-----,"Diesel, Cycle-Sentry, Null",	70
4/22/2013 00:50,	-20.6,	-17.8,	-16.6,	-16.8,	31.2,	-----,"Start, Diesel, Cycle-Sentry",	70
4/22/2013 00:51,	-20.6,	-17.1,	-16.2,	-16.4,	30,	-----,"Diesel, Cycle-Sentry, Cool",	70
4/22/2013 00:52,	-20.6,	-15.8,	-19.1,	-19.3,	28.9,	-----,"Diesel, Cycle-Sentry, High Cool",	70
4/22/2013 00:58,	-20.6,	-18.7,	-23.2,	-21.4,	30.1,	-----,"Diesel, Cycle-Sentry, Cool",	70
4/22/2013 01:13,	-20.6,	-20.1,	-24.9,	-23.7,	30.1,	-----,"Diesel, Cycle-Sentry, High Cool",	70
4/22/2013 01:16,	-20.6,	-20.6,	-24.5,	-23,	31.5,	-----,"Diesel, Cycle-Sentry, Null",	70
4/22/2013 01:31,	-20.6,	-18,	-17,	-16.9,	32.7,	-----,"Diesel, Cycle-Sentry, Null",	70
4/22/2013 01:31,	-20.6,	-17.8,	-16.6,	-16.7,	32.6,	-----,"Start, Diesel, Cycle-Sentry",	70
4/22/2013 01:32,	-20.6,	-17.1,	-16.3,	-16.3,	32.4,	-----,"Diesel, Cycle-Sentry, Cool",	70
4/22/2013 01:33,	Timed Defrost Entered 
4/22/2013 01:33,	-20.6,	-15.9,	-18.3,	-18.6,	29.7,	-----,"Diesel, Cycle-Sentry, Defrost",	70
4/22/2013 01:40,	Defrost State Exited 
4/22/2013 01:41,	-20.6,	-11.6,	15.2,	19.2,	28.1,	-----,"Diesel, Cycle-Sentry, High Cool",	70
4/22/2013 01:53,	-20.6,	-18.7,	-23.2,	-20.5,	30.8,	-----,"Diesel, Cycle-Sentry, Cool",	70
4/22/2013 02:01,	-20.6,	-19.2,	-24.3,	-22.8,	29.1,	-----,"Diesel, Cycle-Sentry, High Cool",	70
4/22/2013 02:08,	-20.6,	-20.6,	-24.7,	-22.2,	29.6,	-----,"Diesel, Cycle-Sentry, Null",	70
4/22/2013 02:23,	-20.6,	-17.8,	-17.3,	-16.5,	26.6,	-----,"Start, Diesel, Cycle-Sentry",	70
4/22/2013 02:24,	-20.6,	-17.1,	-16.7,	-16,	26.8,	-----,"Diesel, Cycle-Sentry, Cool",	70
4/22/2013 02:25,	-20.6,	-15.8,	-19.5,	-19.4,	27.8,	-----,"Diesel, Cycle-Sentry, High Cool",	70
4/22/2013 02:31,	-20.6,	-18.7,	-23.3,	-20.9,	25,	-----,"Diesel, Cycle-Sentry, Cool",	65
4/22/2013 02:45,	-20.6,	-20.2,	-25.2,	-23.8,	23.5,	-----,"Diesel, Cycle-Sentry, High Cool",	65
4/22/2013 02:47,	-20.6,	-20.6,	-24.8,	-22.5,	23.8,	-----,"Diesel, Cycle-Sentry, Null",	65
4/22/2013 03:02,	-20.6,	-18.2,	-17.5,	-17.5,	25.3,	-----,"Diesel, Cycle-Sentry, Null",	65
4/22/2013 03:03,	-20.6,	-17.8,	-16.9,	-17.1,	25.2,	-----,"Start, Diesel, Cycle-Sentry",	65
4/22/2013 03:04,	-20.6,	-17.1,	-16.5,	-16.7,	24.6,	-----,"Diesel, Cycle-Sentry, Cool",	65
4/22/2013 03:05,	-20.6,	-15.8,	-19.2,	-19.6,	24,	-----,"Diesel, Cycle-Sentry, High Cool",	65
4/22/2013 03:11,	-20.6,	-18.7,	-23.4,	-21.1,	23.5,	-----,"Diesel, Cycle-Sentry, Cool",	65
4/22/2013 03:26,	-20.6,	-20.5,	-25.5,	-24.1,	22,	-----,"Diesel, Cycle-Sentry, Cool",	65
4/22/2013 03:27,	-20.6,	-20.6,	-25.7,	-24.3,	21.7,	-----,"Diesel, Cycle-Sentry, Null",	65
4/22/2013 03:42,	-20.6,	-18.3,	-18.3,	-18.3,	24.1,	-----,"Diesel, Cycle-Sentry, Null",	65
4/22/2013 03:45,	-20.6,	-17.8,	-17.1,	-17.5,	23.7,	-----,"Start, Diesel, Cycle-Sentry",	65
4/22/2013 03:46,	-20.6,	-17.1,	-16.8,	-17,	23.4,	-----,"Diesel, Cycle-Sentry, Cool",	65
4/22/2013 04:01,	-20.6,	-19.9,	-25.2,	-23.7,	21.8,	-----,"Diesel, Cycle-Sentry, Cool",	65
4/22/2013 04:08,	-20.6,	-20.6,	-25.6,	-24.4,	21.7,	-----,"Diesel, Cycle-Sentry, Null",	65
4/22/2013 04:23,	-20.6,	-18.2,	-18.2,	-18.3,	22.5,	-----,"Diesel, Cycle-Sentry, Null",	65
4/22/2013 04:25,	-20.6,	-17.8,	-17.2,	-17.7,	22.1,	-----,"Start, Diesel, Cycle-Sentry",	65
4/22/2013 04:26,	-20.6,	-17.1,	-16.8,	-17.2,	22.2,	-----,"Diesel, Cycle-Sentry, Cool",	65
4/22/2013 04:41,	-20.6,	-20,	-25.4,	-23.8,	20.8,	-----,"Diesel, Cycle-Sentry, Cool",	65
4/22/2013 04:46,	-20.6,	-20.6,	-25.8,	-24.3,	20.5,	-----,"Diesel, Cycle-Sentry, Null",	65
4/22/2013 05:01,	-20.6,	-18.3,	-18.5,	-18.5,	21.2,	-----,"Diesel, Cycle-Sentry, Null",	65
4/22/2013 05:04,	-20.6,	-17.8,	-17.1,	-17.7,	21.3,	-----,"Start, Diesel, Cycle-Sentry",	65
4/22/2013 05:05,	-20.6,	-17.1,	-16.8,	-17.2,	21,	-----,"Diesel, Cycle-Sentry, Cool",	65
4/22/2013 05:20,	-20.6,	-20.2,	-25.5,	-23.6,	20.1,	-----,"Diesel, Cycle-Sentry, Cool",	65
4/22/2013 05:23,	-20.6,	-20.6,	-25.9,	-23.8,	20.3,	-----,"Diesel, Cycle-Sentry, Null",	65
4/22/2013 05:38,	-20.6,	-18.3,	-18.6,	-18.8,	21,	-----,"Diesel, Cycle-Sentry, Null",	65
4/22/2013 05:41,	-20.6,	-17.8,	-17.3,	-17.9,	20.8,	-----,"Start, Diesel, Cycle-Sentry",	65
4/22/2013 05:41,	-20.6,	-17.2,	-17.1,	-17.4,	20.5,	-----,"Diesel, Cycle-Sentry, Cool",	65
4/22/2013 05:56,	-20.6,	-20.3,	-25.7,	-24,	19.2,	-----,"Diesel, Cycle-Sentry, Cool",	65
4/22/2013 05:58,	-20.6,	-20.6,	-26,	-23.9,	19.3,	-----,"Diesel, Cycle-Sentry, Null",	65
4/22/2013 06:13,	-20.6,	-18.4,	-18.8,	-19,	21,	-----,"Diesel, Cycle-Sentry, Null",	65
4/22/2013 06:16,	-20.6,	-17.8,	-17.5,	-18.1,	20.8,	-----,"Start, Diesel, Cycle-Sentry",	65
4/22/2013 06:17,	-20.6,	-17.2,	-17.2,	-17.6,	20.1,	-----,"Diesel, Cycle-Sentry, Cool",	65
